0 0.000000 0.000000
1 0.010000 0.000001
2 0.020000 0.000007
3 0.030000 0.000023
4 0.040000 0.000053
5 0.050000 0.000103
6 0.060000 0.000177
7 0.070000 0.000279
8 0.080000 0.000413
9 0.090000 0.000582
